seqID	sampleID	sampleType
d11_1294_2	d11_1294_2	mouse
d11_1294_3	d11_1294_3	mouse
d11_1294_4	d11_1294_4	mouse
d11_1295_1	d11_1295_1	mouse
d11_1295_2	d11_1295_2	mouse
d11_1295_3	d11_1295_3	mouse
d11_1295_4	d11_1295_4	mouse
d11_1296_1	d11_1296_1	mouse
d11_1296_2	d11_1296_2	mouse
d11_1296_3	d11_1296_3	mouse
d11_1296_4	d11_1296_4	mouse
d11_1297_1	d11_1297_1	mouse
d11_1297_2	d11_1297_2	mouse
d11_1297_3	d11_1297_3	mouse
d11_1297_4	d11_1297_4	mouse
d12_1192_1	d12_1192_1	mouse
d12_1192_2	d12_1192_2	mouse
d12_1192_3	d12_1192_3	mouse
d12_1291_1	d12_1291_1	mouse
d12_1291_2	d12_1291_2	mouse
d12_1291_3	d12_1291_3	mouse
d12_1291_4	d12_1291_4	mouse
d12_1292_1	d12_1292_1	mouse
d12_1292_2	d12_1292_2	mouse
d12_1292_3	d12_1292_3	mouse
d12_1292_4	d12_1292_4	mouse
d12_1293_1	d12_1293_1	mouse
d12_1293_2	d12_1293_2	mouse
d12_1293_3	d12_1293_3	mouse
d12_1293_4	d12_1293_4	mouse
d12_1294_1	d12_1294_1	mouse
d12_1294_2	d12_1294_2	mouse
d12_1294_3	d12_1294_3	mouse
d12_1294_4	d12_1294_4	mouse
d12_1295_1	d12_1295_1	mouse
d12_1295_2	d12_1295_2	mouse
d12_1295_3	d12_1295_3	mouse
d12_1295_4	d12_1295_4	mouse
d12_1296_1	d12_1296_1	mouse
d12_1296_2	d12_1296_2	mouse
d12_1296_3	d12_1296_3	mouse
d12_1296_4	d12_1296_4	mouse
d12_1297_1	d12_1297_1	mouse
d12_1297_2	d12_1297_2	mouse
d12_1297_3	d12_1297_3	mouse
d12_1297_4	d12_1297_4	mouse
d13_1192_1	d13_1192_1	mouse
d13_1192_2	d13_1192_2	mouse
d13_1192_3	d13_1192_3	mouse
d13_1291_1	d13_1291_1	mouse
d13_1291_2	d13_1291_2	mouse
d13_1291_3	d13_1291_3	mouse
d13_1291_4	d13_1291_4	mouse
d13_1292_1	d13_1292_1	mouse
d13_1292_2	d13_1292_2	mouse
d13_1292_3	d13_1292_3	mouse
d13_1292_4	d13_1292_4	mouse
d13_1293_1	d13_1293_1	mouse
d13_1293_2	d13_1293_2	mouse
d13_1293_3	d13_1293_3	mouse
d13_1293_4	d13_1293_4	mouse
d13_1294_1	d13_1294_1	mouse
d13_1294_2	d13_1294_2	mouse
d13_1294_3	d13_1294_3	mouse
d13_1294_4	d13_1294_4	mouse
d13_1295_1	d13_1295_1	mouse
d13_1295_2	d13_1295_2	mouse
d13_1295_3	d13_1295_3	mouse
d13_1295_4	d13_1295_4	mouse
d13_1296_1	d13_1296_1	mouse
d13_1296_2	d13_1296_2	mouse
d13_1296_3	d13_1296_3	mouse
d13_1296_4	d13_1296_4	mouse
d13_1297_1	d13_1297_1	mouse
d13_1297_2	d13_1297_2	mouse
d13_1297_3	d13_1297_3	mouse
d13_1297_4	d13_1297_4	mouse
d14_1192_1	d14_1192_1	mouse
d14_1192_2	d14_1192_2	mouse
d14_1192_3	d14_1192_3	mouse
d14_1291_1	d14_1291_1	mouse
d14_1291_2	d14_1291_2	mouse
d14_1291_3	d14_1291_3	mouse
d14_1291_4	d14_1291_4	mouse
d14_1292_1	d14_1292_1	mouse
d14_1292_2	d14_1292_2	mouse
d14_1292_3	d14_1292_3	mouse
d14_1292_4	d14_1292_4	mouse
d14_1293_1	d14_1293_1	mouse
d14_1293_2	d14_1293_2	mouse
d14_1293_3	d14_1293_3	mouse
d14_1293_4	d14_1293_4	mouse
d14_1294_1	d14_1294_1	mouse
d14_1294_2	d14_1294_2	mouse
d14_1294_3	d14_1294_3	mouse
d14_1294_4	d14_1294_4	mouse
d14_1295_1	d14_1295_1	mouse
d14_1295_2	d14_1295_2	mouse
d14_1295_3	d14_1295_3	mouse
d14_1295_4	d14_1295_4	mouse
d14_1296_1	d14_1296_1	mouse
d14_1296_2	d14_1296_2	mouse
d14_1296_3	d14_1296_3	mouse
d14_1296_4	d14_1296_4	mouse
d14_1297_1	d14_1297_1	mouse
d14_1297_2	d14_1297_2	mouse
d14_1297_3	d14_1297_3	mouse
d14_1297_4	d14_1297_4	mouse
d15_1192_1	d15_1192_1	mouse
d15_1192_2	d15_1192_2	mouse
d15_1192_3	d15_1192_3	mouse
d15_1291_1	d15_1291_1	mouse
d15_1291_2	d15_1291_2	mouse
d15_1291_3	d15_1291_3	mouse
d15_1291_4	d15_1291_4	mouse
d15_1292_1	d15_1292_1	mouse
d15_1292_2	d15_1292_2	mouse
d15_1292_3	d15_1292_3	mouse
d15_1292_4	d15_1292_4	mouse
d15_1293_1	d15_1293_1	mouse
d15_1293_2	d15_1293_2	mouse
d15_1293_3	d15_1293_3	mouse
d15_1293_4	d15_1293_4	mouse
d15_1294_1	d15_1294_1	mouse
d15_1294_2	d15_1294_2	mouse
d15_1294_3	d15_1294_3	mouse
d15_1294_4	d15_1294_4	mouse
d15_1295_1	d15_1295_1	mouse
d15_1295_2	d15_1295_2	mouse
d15_1295_3	d15_1295_3	mouse
d15_1295_4	d15_1295_4	mouse
d15_1296_1	d15_1296_1	mouse
d15_1296_2	d15_1296_2	mouse
d15_1296_3	d15_1296_3	mouse
d15_1296_4	d15_1296_4	mouse
d15_1297_1	d15_1297_1	mouse
d15_1297_2	d15_1297_2	mouse
d15_1297_3	d15_1297_3	mouse
d15_1297_4	d15_1297_4	mouse
d16_1192_1	d16_1192_1	mouse
d16_1192_2	d16_1192_2	mouse
d16_1192_3	d16_1192_3	mouse
d16_1291_1	d16_1291_1	mouse
d16_1291_2	d16_1291_2	mouse
d16_1291_3	d16_1291_3	mouse
d16_1291_4	d16_1291_4	mouse
d16_1292_1	d16_1292_1	mouse
d16_1292_2	d16_1292_2	mouse
d16_1292_3	d16_1292_3	mouse
d16_1292_4	d16_1292_4	mouse
d16_1293_1	d16_1293_1	mouse
d16_1293_2	d16_1293_2	mouse
d16_1293_3	d16_1293_3	mouse
d16_1293_4	d16_1293_4	mouse
d16_1294_1	d16_1294_1	mouse
d16_1294_2	d16_1294_2	mouse
d16_1294_3	d16_1294_3	mouse
d16_1294_4	d16_1294_4	mouse
d16_1295_1	d16_1295_1	mouse
d16_1295_2	d16_1295_2	mouse
d16_1295_3	d16_1295_3	mouse
d16_1295_4	d16_1295_4	mouse
d16_1296_1	d16_1296_1	mouse
d16_1296_2	d16_1296_2	mouse
d16_1296_3	d16_1296_3	mouse
d16_1296_4	d16_1296_4	mouse
d16_1297_1	d16_1297_1	mouse
d16_1297_2	d16_1297_2	mouse
d16_1297_3	d16_1297_3	mouse
d16_1297_4	d16_1297_4	mouse
d17_1192_1	d17_1192_1	mouse
d17_1192_2	d17_1192_2	mouse
d17_1192_3	d17_1192_3	mouse
d17_1291_1	d17_1291_1	mouse
d17_1291_2	d17_1291_2	mouse
d17_1291_3	d17_1291_3	mouse
d17_1291_4	d17_1291_4	mouse
d17_1292_1	d17_1292_1	mouse
d17_1292_2	d17_1292_2	mouse
d17_1292_3	d17_1292_3	mouse
d17_1292_4	d17_1292_4	mouse
d17_1293_1	d17_1293_1	mouse
d17_1293_2	d17_1293_2	mouse
d17_1293_3	d17_1293_3	mouse
d17_1293_4	d17_1293_4	mouse
d17_1294_1	d17_1294_1	mouse
d17_1294_2	d17_1294_2	mouse
d17_1294_3	d17_1294_3	mouse
d17_1294_4	d17_1294_4	mouse
d17_1295_1	d17_1295_1	mouse
d17_1295_2	d17_1295_2	mouse
d17_1295_3	d17_1295_3	mouse
d17_1295_4	d17_1295_4	mouse
d17_1296_1	d17_1296_1	mouse
d17_1296_2	d17_1296_2	mouse
d17_1296_3	d17_1296_3	mouse
d17_1296_4	d17_1296_4	mouse
d17_1297_1	d17_1297_1	mouse
d17_1297_2	d17_1297_2	mouse
d17_1297_3	d17_1297_3	mouse
d17_1297_4	d17_1297_4	mouse
d18_1192_1	d18_1192_1	mouse
d18_1192_2	d18_1192_2	mouse
d18_1192_3	d18_1192_3	mouse
d18_1291_1	d18_1291_1	mouse
d18_1291_2	d18_1291_2	mouse
d18_1291_3	d18_1291_3	mouse
d18_1291_4	d18_1291_4	mouse
d18_1292_1	d18_1292_1	mouse
d18_1292_2	d18_1292_2	mouse
d18_1292_3	d18_1292_3	mouse
d18_1292_4	d18_1292_4	mouse
d18_1293_1	d18_1293_1	mouse
d18_1293_2	d18_1293_2	mouse
d18_1293_3	d18_1293_3	mouse
d18_1293_4	d18_1293_4	mouse
d18_1294_1	d18_1294_1	mouse
d18_1294_2	d18_1294_2	mouse
d18_1294_3	d18_1294_3	mouse
d18_1294_4	d18_1294_4	mouse
d18_1295_1	d18_1295_1	mouse
d18_1295_2	d18_1295_2	mouse
d18_1295_3	d18_1295_3	mouse
d18_1295_4	d18_1295_4	mouse
d18_1296_1	d18_1296_1	mouse
d18_1296_2	d18_1296_2	mouse
d18_1296_3	d18_1296_3	mouse
d18_1296_4	d18_1296_4	mouse
d18_1297_1	d18_1297_1	mouse
d18_1297_2	d18_1297_2	mouse
d18_1297_3	d18_1297_3	mouse
d18_1297_4	d18_1297_4	mouse
d19_1192_1	d19_1192_1	mouse
d19_1192_2	d19_1192_2	mouse
d19_1192_3	d19_1192_3	mouse
d19_1291_1	d19_1291_1	mouse
d19_1291_2	d19_1291_2	mouse
d19_1291_3	d19_1291_3	mouse
d19_1291_4	d19_1291_4	mouse
d19_1292_1	d19_1292_1	mouse
d19_1292_2	d19_1292_2	mouse
d19_1292_3	d19_1292_3	mouse
d19_1292_4	d19_1292_4	mouse
d19_1293_1	d19_1293_1	mouse
d19_1293_2	d19_1293_2	mouse
d19_1293_3	d19_1293_3	mouse
d19_1293_4	d19_1293_4	mouse
d19_1294_1	d19_1294_1	mouse
d19_1294_2	d19_1294_2	mouse
d19_1294_3	d19_1294_3	mouse
d19_1294_4	d19_1294_4	mouse
d19_1295_1	d19_1295_1	mouse
d19_1295_2	d19_1295_2	mouse
d19_1295_3	d19_1295_3	mouse
d19_1295_4	d19_1295_4	mouse
d19_1296_1	d19_1296_1	mouse
d19_1296_2	d19_1296_2	mouse
d19_1296_3	d19_1296_3	mouse
d19_1296_4	d19_1296_4	mouse
d19_1297_1	d19_1297_1	mouse
d19_1297_2	d19_1297_2	mouse
d19_1297_3	d19_1297_3	mouse
d19_1297_4	d19_1297_4	mouse
d2_1192_1	d2_1192_1	mouse
d2_1192_2	d2_1192_2	mouse
d2_1192_3	d2_1192_3	mouse
d2_1291_1	d2_1291_1	mouse
d2_1291_2	d2_1291_2	mouse
d2_1291_3	d2_1291_3	mouse
d2_1291_4	d2_1291_4	mouse
d2_1292_1	d2_1292_1	mouse
d2_1292_2	d2_1292_2	mouse
d2_1292_3	d2_1292_3	mouse
d2_1292_4	d2_1292_4	mouse
d2_1293_1	d2_1293_1	mouse
d2_1293_2	d2_1293_2	mouse
d2_1293_3	d2_1293_3	mouse
d2_1293_4	d2_1293_4	mouse
d2_1294_1	d2_1294_1	mouse
d2_1294_2	d2_1294_2	mouse
d2_1294_3	d2_1294_3	mouse
d2_1294_4	d2_1294_4	mouse
d2_1295_1	d2_1295_1	mouse
d2_1295_2	d2_1295_2	mouse
d2_1295_3	d2_1295_3	mouse
d2_1295_4	d2_1295_4	mouse
d2_1296_1	d2_1296_1	mouse
d2_1296_2	d2_1296_2	mouse
d2_1296_3	d2_1296_3	mouse
d2_1296_4	d2_1296_4	mouse
d2_1297_1	d2_1297_1	mouse
d2_1297_2	d2_1297_2	mouse
d2_1297_3	d2_1297_3	mouse
d2_1297_4	d2_1297_4	mouse
d20_1192_1	d20_1192_1	mouse
d20_1192_2	d20_1192_2	mouse
d20_1192_3	d20_1192_3	mouse
d20_1291_1	d20_1291_1	mouse
d20_1291_2	d20_1291_2	mouse
d20_1291_3	d20_1291_3	mouse
d20_1291_4	d20_1291_4	mouse
d20_1292_1	d20_1292_1	mouse
d20_1292_2	d20_1292_2	mouse
d20_1292_3	d20_1292_3	mouse
d20_1292_4	d20_1292_4	mouse
d20_1293_1	d20_1293_1	mouse
d20_1293_2	d20_1293_2	mouse
d20_1293_3	d20_1293_3	mouse
d20_1293_4	d20_1293_4	mouse
d20_1294_1	d20_1294_1	mouse
d20_1294_2	d20_1294_2	mouse
d20_1294_3	d20_1294_3	mouse
d20_1294_4	d20_1294_4	mouse
d20_1295_1	d20_1295_1	mouse
d20_1295_2	d20_1295_2	mouse
d20_1295_3	d20_1295_3	mouse
d20_1295_4	d20_1295_4	mouse
d20_1296_1	d20_1296_1	mouse
d20_1296_2	d20_1296_2	mouse
d20_1296_3	d20_1296_3	mouse
d20_1296_4	d20_1296_4	mouse
d20_1297_1	d20_1297_1	mouse
d20_1297_2	d20_1297_2	mouse
d20_1297_3	d20_1297_3	mouse
d20_1297_4	d20_1297_4	mouse
d21_1192_1	d21_1192_1	mouse
d21_1192_2	d21_1192_2	mouse
d21_1192_3	d21_1192_3	mouse
d21_1291_1	d21_1291_1	mouse
d21_1291_2	d21_1291_2	mouse
d21_1291_3	d21_1291_3	mouse
d21_1291_4	d21_1291_4	mouse
d21_1292_1	d21_1292_1	mouse
d21_1292_2	d21_1292_2	mouse
d21_1292_3	d21_1292_3	mouse
d21_1292_4	d21_1292_4	mouse
d21_1293_1	d21_1293_1	mouse
d21_1293_2	d21_1293_2	mouse
d21_1293_3	d21_1293_3	mouse
d21_1293_4	d21_1293_4	mouse
d21_1294_1	d21_1294_1	mouse
d21_1294_2	d21_1294_2	mouse
d21_1294_3	d21_1294_3	mouse
d21_1294_4	d21_1294_4	mouse
d21_1295_1	d21_1295_1	mouse
d21_1295_2	d21_1295_2	mouse
d21_1295_3	d21_1295_3	mouse
d21_1295_4	d21_1295_4	mouse
d21_1296_1	d21_1296_1	mouse
d21_1296_2	d21_1296_2	mouse
d21_1296_3	d21_1296_3	mouse
d21_1296_4	d21_1296_4	mouse
d21_1297_1	d21_1297_1	mouse
d21_1297_2	d21_1297_2	mouse
d21_1297_3	d21_1297_3	mouse
d21_1297_4	d21_1297_4	mouse
d22_1192_1	d22_1192_1	mouse
d22_1192_2	d22_1192_2	mouse
d22_1192_3	d22_1192_3	mouse
d22_1291_1	d22_1291_1	mouse
d22_1291_2	d22_1291_2	mouse
d22_1291_3	d22_1291_3	mouse
d22_1291_4	d22_1291_4	mouse
d22_1292_1	d22_1292_1	mouse
d22_1292_2	d22_1292_2	mouse
d22_1292_3	d22_1292_3	mouse
d22_1292_4	d22_1292_4	mouse
d22_1293_1	d22_1293_1	mouse
d22_1293_2	d22_1293_2	mouse
d22_1293_3	d22_1293_3	mouse
d22_1293_4	d22_1293_4	mouse
d22_1294_1	d22_1294_1	mouse
d22_1294_2	d22_1294_2	mouse
d22_1294_3	d22_1294_3	mouse
d22_1294_4	d22_1294_4	mouse
d22_1295_1	d22_1295_1	mouse
d22_1295_2	d22_1295_2	mouse
d22_1295_3	d22_1295_3	mouse
d22_1295_4	d22_1295_4	mouse
d22_1296_1	d22_1296_1	mouse
d22_1296_2	d22_1296_2	mouse
d22_1296_3	d22_1296_3	mouse
d22_1296_4	d22_1296_4	mouse
d22_1297_1	d22_1297_1	mouse
d22_1297_2	d22_1297_2	mouse
d22_1297_3	d22_1297_3	mouse
d22_1297_4	d22_1297_4	mouse
d23_1192_1	d23_1192_1	mouse
d23_1192_2	d23_1192_2	mouse
d23_1192_3	d23_1192_3	mouse
d23_1291_1	d23_1291_1	mouse
d23_1291_2	d23_1291_2	mouse
d23_1291_3	d23_1291_3	mouse
d23_1291_4	d23_1291_4	mouse
d23_1292_1	d23_1292_1	mouse
d23_1292_2	d23_1292_2	mouse
d23_1292_3	d23_1292_3	mouse
d23_1292_4	d23_1292_4	mouse
d23_1293_1	d23_1293_1	mouse
d23_1293_2	d23_1293_2	mouse
d23_1293_3	d23_1293_3	mouse
d23_1293_4	d23_1293_4	mouse
d23_1294_1	d23_1294_1	mouse
d23_1294_2	d23_1294_2	mouse
d23_1294_3	d23_1294_3	mouse
d23_1294_4	d23_1294_4	mouse
d23_1295_1	d23_1295_1	mouse
d23_1295_2	d23_1295_2	mouse
d23_1295_3	d23_1295_3	mouse
d23_1295_4	d23_1295_4	mouse
d23_1296_1	d23_1296_1	mouse
d23_1296_2	d23_1296_2	mouse
d23_1296_3	d23_1296_3	mouse
d23_1296_4	d23_1296_4	mouse
d23_1297_1	d23_1297_1	mouse
d23_1297_2	d23_1297_2	mouse
d23_1297_3	d23_1297_3	mouse
d23_1297_4	d23_1297_4	mouse
d24_1192_1	d24_1192_1	mouse
d24_1192_2	d24_1192_2	mouse
d24_1192_3	d24_1192_3	mouse
d24_1291_1	d24_1291_1	mouse
d24_1291_2	d24_1291_2	mouse
d24_1291_3	d24_1291_3	mouse
d24_1291_4	d24_1291_4	mouse
d24_1292_1	d24_1292_1	mouse
d24_1292_2	d24_1292_2	mouse
d24_1292_3	d24_1292_3	mouse
d24_1292_4	d24_1292_4	mouse
d24_1293_1	d24_1293_1	mouse
d24_1293_2	d24_1293_2	mouse
d24_1293_3	d24_1293_3	mouse
d24_1293_4	d24_1293_4	mouse
d24_1294_1	d24_1294_1	mouse
d24_1294_2	d24_1294_2	mouse
d24_1294_3	d24_1294_3	mouse
d24_1294_4	d24_1294_4	mouse
d24_1295_1	d24_1295_1	mouse
d24_1295_2	d24_1295_2	mouse
d24_1295_3	d24_1295_3	mouse
d24_1295_4	d24_1295_4	mouse
d24_1296_1	d24_1296_1	mouse
d24_1296_2	d24_1296_2	mouse
d24_1296_3	d24_1296_3	mouse
d24_1296_4	d24_1296_4	mouse
d24_1297_1	d24_1297_1	mouse
d24_1297_2	d24_1297_2	mouse
d24_1297_3	d24_1297_3	mouse
d24_1297_4	d24_1297_4	mouse
d25_1192_1	d25_1192_1	mouse
d25_1192_2	d25_1192_2	mouse
d25_1192_3	d25_1192_3	mouse
d25_1291_1	d25_1291_1	mouse
d25_1291_2	d25_1291_2	mouse
d25_1291_3	d25_1291_3	mouse
d25_1291_4	d25_1291_4	mouse
d25_1292_1	d25_1292_1	mouse
d25_1292_2	d25_1292_2	mouse
d25_1292_3	d25_1292_3	mouse
d25_1292_4	d25_1292_4	mouse
d25_1293_1	d25_1293_1	mouse
d25_1293_2	d25_1293_2	mouse
d25_1293_3	d25_1293_3	mouse
d25_1293_4	d25_1293_4	mouse
d25_1294_1	d25_1294_1	mouse
d25_1294_2	d25_1294_2	mouse
d25_1294_3	d25_1294_3	mouse
d25_1294_4	d25_1294_4	mouse
d25_1295_1	d25_1295_1	mouse
d25_1295_2	d25_1295_2	mouse
d25_1295_3	d25_1295_3	mouse
d25_1295_4	d25_1295_4	mouse
d25_1296_1	d25_1296_1	mouse
d25_1296_2	d25_1296_2	mouse
d25_1296_3	d25_1296_3	mouse
d25_1296_4	d25_1296_4	mouse
d25_1297_1	d25_1297_1	mouse
d25_1297_2	d25_1297_2	mouse
d25_1297_3	d25_1297_3	mouse
d25_1297_4	d25_1297_4	mouse
d28_1192_1	d28_1192_1	mouse
d28_1192_2	d28_1192_2	mouse
d28_1192_3	d28_1192_3	mouse
d28_1291_1	d28_1291_1	mouse
d28_1291_2	d28_1291_2	mouse
d28_1291_3	d28_1291_3	mouse
d28_1291_4	d28_1291_4	mouse
d28_1292_1	d28_1292_1	mouse
d28_1292_2	d28_1292_2	mouse
d28_1292_3	d28_1292_3	mouse
d28_1292_4	d28_1292_4	mouse
d28_1293_1	d28_1293_1	mouse
d28_1293_2	d28_1293_2	mouse
d28_1293_3	d28_1293_3	mouse
d28_1293_4	d28_1293_4	mouse
d28_1294_1	d28_1294_1	mouse
d28_1294_2	d28_1294_2	mouse
d28_1294_3	d28_1294_3	mouse
d28_1294_4	d28_1294_4	mouse
d28_1295_1	d28_1295_1	mouse
d28_1295_2	d28_1295_2	mouse
d28_1295_3	d28_1295_3	mouse
d28_1295_4	d28_1295_4	mouse
d28_1296_1	d28_1296_1	mouse
d28_1296_2	d28_1296_2	mouse
d28_1296_3	d28_1296_3	mouse
d28_1296_4	d28_1296_4	mouse
d28_1297_1	d28_1297_1	mouse
d28_1297_2	d28_1297_2	mouse
d28_1297_3	d28_1297_3	mouse
d28_1297_4	d28_1297_4	mouse
d3_1192_1	d3_1192_1	mouse
d3_1192_2	d3_1192_2	mouse
d3_1192_3	d3_1192_3	mouse
d3_1291_1	d3_1291_1	mouse
d3_1291_2	d3_1291_2	mouse
d3_1291_3	d3_1291_3	mouse
d3_1291_4	d3_1291_4	mouse
d3_1292_1	d3_1292_1	mouse
d3_1292_2	d3_1292_2	mouse
d3_1292_3	d3_1292_3	mouse
d3_1292_4	d3_1292_4	mouse
d3_1293_1	d3_1293_1	mouse
d3_1293_2	d3_1293_2	mouse
d3_1293_3	d3_1293_3	mouse
d3_1293_4	d3_1293_4	mouse
d3_1294_1	d3_1294_1	mouse
d3_1294_2	d3_1294_2	mouse
d3_1294_3	d3_1294_3	mouse
d3_1294_4	d3_1294_4	mouse
d3_1295_1	d3_1295_1	mouse
d3_1295_2	d3_1295_2	mouse
d3_1295_3	d3_1295_3	mouse
d3_1295_4	d3_1295_4	mouse
d3_1296_1	d3_1296_1	mouse
d3_1296_2	d3_1296_2	mouse
d3_1296_3	d3_1296_3	mouse
d3_1296_4	d3_1296_4	mouse
d3_1297_1	d3_1297_1	mouse
d3_1297_2	d3_1297_2	mouse
d3_1297_3	d3_1297_3	mouse
d3_1297_4	d3_1297_4	mouse
d30_1192_1	d30_1192_1	mouse
d30_1192_2	d30_1192_2	mouse
d30_1192_3	d30_1192_3	mouse
d30_1291_1	d30_1291_1	mouse
d30_1291_2	d30_1291_2	mouse
d30_1291_3	d30_1291_3	mouse
d30_1291_4	d30_1291_4	mouse
d30_1292_1	d30_1292_1	mouse
d30_1292_2	d30_1292_2	mouse
d30_1292_3	d30_1292_3	mouse
d30_1292_4	d30_1292_4	mouse
d30_1293_1	d30_1293_1	mouse
d30_1293_2	d30_1293_2	mouse
d30_1293_3	d30_1293_3	mouse
d30_1293_4	d30_1293_4	mouse
d30_1294_1	d30_1294_1	mouse
d30_1294_2	d30_1294_2	mouse
d30_1294_3	d30_1294_3	mouse
d30_1294_4	d30_1294_4	mouse
d30_1295_1	d30_1295_1	mouse
d30_1295_2	d30_1295_2	mouse
d30_1295_3	d30_1295_3	mouse
d30_1295_4	d30_1295_4	mouse
d30_1296_1	d30_1296_1	mouse
d30_1296_2	d30_1296_2	mouse
d30_1296_3	d30_1296_3	mouse
d30_1296_4	d30_1296_4	mouse
d30_1297_1	d30_1297_1	mouse
d30_1297_2	d30_1297_2	mouse
d30_1297_3	d30_1297_3	mouse
d30_1297_4	d30_1297_4	mouse
d32_1192_1	d32_1192_1	mouse
d32_1192_2	d32_1192_2	mouse
d32_1192_3	d32_1192_3	mouse
d32_1291_1	d32_1291_1	mouse
d32_1291_2	d32_1291_2	mouse
d32_1291_3	d32_1291_3	mouse
d32_1291_4	d32_1291_4	mouse
d32_1292_1	d32_1292_1	mouse
d32_1292_2	d32_1292_2	mouse
d32_1292_3	d32_1292_3	mouse
d32_1292_4	d32_1292_4	mouse
d32_1293_1	d32_1293_1	mouse
d32_1293_2	d32_1293_2	mouse
d32_1293_3	d32_1293_3	mouse
d32_1293_4	d32_1293_4	mouse
d32_1294_1	d32_1294_1	mouse
d32_1294_2	d32_1294_2	mouse
d32_1294_3	d32_1294_3	mouse
d32_1294_4	d32_1294_4	mouse
d32_1295_1	d32_1295_1	mouse
d32_1295_2	d32_1295_2	mouse
d32_1295_3	d32_1295_3	mouse
d32_1295_4	d32_1295_4	mouse
d32_1296_1	d32_1296_1	mouse
d32_1296_2	d32_1296_2	mouse
d32_1296_3	d32_1296_3	mouse
d32_1296_4	d32_1296_4	mouse
d32_1297_1	d32_1297_1	mouse
d32_1297_2	d32_1297_2	mouse
d32_1297_3	d32_1297_3	mouse
d32_1297_4	d32_1297_4	mouse
d35_1192_1	d35_1192_1	mouse
d35_1192_2	d35_1192_2	mouse
d35_1192_3	d35_1192_3	mouse
d35_1291_1	d35_1291_1	mouse
d35_1291_2	d35_1291_2	mouse
d35_1291_3	d35_1291_3	mouse
d35_1291_4	d35_1291_4	mouse
d35_1292_1	d35_1292_1	mouse
d35_1292_2	d35_1292_2	mouse
d35_1292_3	d35_1292_3	mouse
d35_1292_4	d35_1292_4	mouse
d35_1293_1	d35_1293_1	mouse
d35_1293_2	d35_1293_2	mouse
d35_1293_3	d35_1293_3	mouse
d35_1293_4	d35_1293_4	mouse
d35_1294_1	d35_1294_1	mouse
d35_1294_2	d35_1294_2	mouse
d35_1294_3	d35_1294_3	mouse
d35_1294_4	d35_1294_4	mouse
d35_1295_1	d35_1295_1	mouse
d35_1295_2	d35_1295_2	mouse
d35_1295_3	d35_1295_3	mouse
d35_1295_4	d35_1295_4	mouse
d35_1296_1	d35_1296_1	mouse
d35_1296_2	d35_1296_2	mouse
d35_1296_3	d35_1296_3	mouse
d35_1296_4	d35_1296_4	mouse
d35_1297_1	d35_1297_1	mouse
d35_1297_2	d35_1297_2	mouse
d35_1297_3	d35_1297_3	mouse
d35_1297_4	d35_1297_4	mouse
d36_1192_1	d36_1192_1	mouse
d36_1192_2	d36_1192_2	mouse
d36_1192_3	d36_1192_3	mouse
d36_1291_1	d36_1291_1	mouse
d36_1291_2	d36_1291_2	mouse
d36_1291_3	d36_1291_3	mouse
d36_1291_4	d36_1291_4	mouse
d36_1292_1	d36_1292_1	mouse
d36_1292_2	d36_1292_2	mouse
d36_1292_3	d36_1292_3	mouse
d36_1292_4	d36_1292_4	mouse
d36_1293_1	d36_1293_1	mouse
d36_1293_2	d36_1293_2	mouse
d36_1293_3	d36_1293_3	mouse
d36_1293_4	d36_1293_4	mouse
d36_1294_1	d36_1294_1	mouse
d36_1294_2	d36_1294_2	mouse
d36_1294_3	d36_1294_3	mouse
d36_1294_4	d36_1294_4	mouse
d36_1295_1	d36_1295_1	mouse
d36_1295_2	d36_1295_2	mouse
d36_1295_3	d36_1295_3	mouse
d36_1295_4	d36_1295_4	mouse
d36_1296_1	d36_1296_1	mouse
d36_1296_2	d36_1296_2	mouse
d36_1296_3	d36_1296_3	mouse
d36_1296_4	d36_1296_4	mouse
d36_1297_1	d36_1297_1	mouse
d36_1297_2	d36_1297_2	mouse
d36_1297_3	d36_1297_3	mouse
d36_1297_4	d36_1297_4	mouse
d39_1192_1	d39_1192_1	mouse
d39_1192_2	d39_1192_2	mouse
d39_1192_3	d39_1192_3	mouse
d39_1291_1	d39_1291_1	mouse
d39_1291_2	d39_1291_2	mouse
d39_1291_3	d39_1291_3	mouse
d39_1291_4	d39_1291_4	mouse
d39_1292_1	d39_1292_1	mouse
d39_1292_2	d39_1292_2	mouse
d39_1292_3	d39_1292_3	mouse
d39_1292_4	d39_1292_4	mouse
d39_1293_1	d39_1293_1	mouse
d39_1293_2	d39_1293_2	mouse
d39_1293_3	d39_1293_3	mouse
d39_1293_4	d39_1293_4	mouse
d39_1294_1	d39_1294_1	mouse
d39_1294_2	d39_1294_2	mouse
d39_1294_3	d39_1294_3	mouse
d39_1294_4	d39_1294_4	mouse
d39_1295_1	d39_1295_1	mouse
d39_1295_2	d39_1295_2	mouse
d39_1295_3	d39_1295_3	mouse
d39_1295_4	d39_1295_4	mouse
d39_1296_1	d39_1296_1	mouse
d39_1296_2	d39_1296_2	mouse
d39_1296_3	d39_1296_3	mouse
d39_1296_4	d39_1296_4	mouse
d39_1297_1	d39_1297_1	mouse
d39_1297_2	d39_1297_2	mouse
d39_1297_3	d39_1297_3	mouse
d39_1297_4	d39_1297_4	mouse
d4_1192_1	d4_1192_1	mouse
d4_1192_2	d4_1192_2	mouse
