mouse	sampleID	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU
195	d21_195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	21	7	NA	NA
195	d22_195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	22	8	NA	NA
195	d23_195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	23	9	NA	NA
195	d24_195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	24	10	NA	NA
195	d25_195	NA	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	25	11	NA	NA
195	d4_195	88.52459016	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	4	-10	fecal	0
195	d7_195	101.6393443	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	7	-7	NA	NA
195	d9_195	100	1103	1001A	1103A	1/6/18	2/12/18	F	AMS001	hFMT6	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	9	-5	NA	NA
196	d0_196	85.13513514	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	0	-21	NA	NA
196	d1_196	86.48648649	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	1	-20	NA	NA
196	d11_196	89.18918919	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	11	-10	fecal	0
196	d14_196	93.24324324	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	14	-7	NA	NA
196	d15_196	NA	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	15	-6	NA	NA
196	d16_196	NA	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	16	-5	NA	NA
196	d17_196	NA	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	17	-4	NA	NA
196	d18_196	93.24324324	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	18	-3	NA	NA
196	d19_196	NA	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA
196	d21_196	100	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	21	0	fecal	0
196	d22_196	97.2972973	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	22	1	fecal	2800000
196	d23_196	86.48648649	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	23	2	fecal	236000
196	d24_196	89.18918919	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	24	3	fecal	6600000
196	d25_196	93.51351351	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	25	4	cecal	480000
196	d4_196	82.43243243	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	4	-17	fecal	0
196	d7_196	89.18918919	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA
196	d9_196	91.89189189	1104	1004B	1104B	1/3/18	2/12/18	M	jWT	mFMT6	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	9	-12	NA	NA
199	d0_199	100	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	0	-21	NA	NA
199	d1_199	97.95918367	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	1	-20	NA	NA
199	d11_199	100	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	11	-10	fecal	0
199	d14_199	91.83673469	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	14	-7	NA	NA
199	d15_199	NA	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	15	-6	NA	NA
199	d16_199	NA	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	16	-5	NA	NA
199	d17_199	NA	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	17	-4	NA	NA
199	d18_199	97.95918367	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	18	-3	NA	NA
199	d19_199	NA	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA
199	d21_199	100	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	21	0	fecal	0
199	d22_199	97.95918367	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	22	1	fecal	0
199	d23_199	91.42857143	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	23	2	fecal	0
199	d24_199	89.79591837	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	24	3	fecal	0
199	d25_199	102.0408163	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	25	4	cecal	0
199	d4_199	87.75510204	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	4	-17	fecal	0
199	d7_199	93.87755102	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA
199	d9_199	89.79591837	1101	1002B	1101B	1/3/18	2/12/18	F	AMS005	hFMT7	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	9	-12	NA	NA
5415	d0_5415	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	0	-14	NA	NA
5415	d1_5415	89.79591837	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	1	-13	NA	NA
5415	d11_5415	100.8163265	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	11	-3	fecal	0
5415	d14_5415	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	14	0	fecal	0
5415	d15_5415	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	15	1	fecal	0
5415	d16_5415	102.0408163	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	16	2	fecal	0
5415	d17_5415	100.8163265	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	17	3	fecal	0
5415	d18_5415	97.95918367	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	18	4	cecal	0
5415	d19_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	19	5	NA	NA
5415	d21_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	21	7	NA	NA
5415	d22_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	22	8	NA	NA
5415	d23_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	23	9	NA	NA
5415	d24_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	24	10	NA	NA
5415	d25_5415	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	25	11	NA	NA
5415	d4_5415	93.87755102	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	4	-10	fecal	0
5415	d7_5415	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	7	-7	NA	NA
5415	d9_5415	102.0408163	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	9	-5	NA	NA
5419	d0_5419	94.33962264	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	0	-14	NA	NA
5419	d1_5419	84.90566038	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	1	-13	NA	NA
5419	d11_5419	98.11320755	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	11	-3	fecal	0
5419	d14_5419	100	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	14	0	fecal	0
5419	d15_5419	101.8867925	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	15	1	fecal	0
5419	d16_5419	96.98113208	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	16	2	fecal	0
5419	d17_5419	92.45283019	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	17	3	fecal	0
5419	d18_5419	96.22641509	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	18	4	cecal	0
5419	d19_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	19	5	NA	NA
5419	d21_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	21	7	NA	NA
5419	d22_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	22	8	NA	NA
5419	d23_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	23	9	NA	NA
5419	d24_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	24	10	NA	NA
5419	d25_5419	NA	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	25	11	NA	NA
5419	d4_5419	92.45283019	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	4	-10	fecal	0
5419	d7_5419	92.45283019	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	7	-7	NA	NA
5419	d9_5419	92.45283019	1106	1003A	1106A	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	14	no	no	NA	d4	NA	NA	DC	GF1	Swiss	GF	9	-5	NA	NA
5420	d0_5420	95.1417004	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	0	-21	NA	NA
5420	d1_5420	89.06882591	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	1	-20	NA	NA
5420	d11_5420	101.2145749	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	11	-10	fecal	0
5420	d14_5420	97.1659919	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	14	-7	NA	NA
5420	d15_5420	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	15	-6	NA	NA
5420	d16_5420	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	16	-5	NA	NA
5420	d17_5420	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	17	-4	NA	NA
5420	d18_5420	100	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	18	-3	NA	NA
5420	d19_5420	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA
5420	d21_5420	100	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	21	0	fecal	0
5420	d22_5420	101.2145749	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	22	1	fecal	0
5420	d23_5420	111.3360324	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	23	2	fecal	0
5420	d24_5420	105.2631579	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	24	3	NA	NA
5420	d25_5420	98.7854251	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	25	4	cecal	0
5420	d4_5420	93.11740891	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	4	-17	fecal	0
5420	d7_5420	99.1902834	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA
5420	d9_5420	99.1902834	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	9	-12	NA	NA
5423	d0_5423	108.6956522	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	0	-21	NA	NA
5423	d1_5423	97.82608696	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	1	-20	NA	NA
5423	d11_5423	113.0434783	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	11	-10	fecal	0
5423	d14_5423	106.5217391	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	14	-7	NA	NA
5423	d15_5423	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	15	-6	NA	NA
5423	d16_5423	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	16	-5	NA	NA
5423	d17_5423	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	17	-4	NA	NA
5423	d18_5423	100	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	18	-3	NA	NA
5423	d19_5423	NA	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	19	-2	NA	NA
5423	d21_5423	100	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	21	0	fecal	0
5423	d22_5423	106.5217391	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	22	1	fecal	0
5423	d23_5423	108.6956522	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	23	2	fecal	0
5423	d24_5423	100	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	24	3	fecal	0
5423	d25_5423	107.3913043	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	25	4	cecal	0
5423	d4_5423	96.95652174	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	4	-17	fecal	0
5423	d7_5423	95.65217391	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	7	-14	NA	NA
5423	d9_5423	104.3478261	1106	1003B	1106B	1/6/18	2/12/18	F	yWT	mFMT1	NA	CDI	21	cef	no	NA	d11	NA	NA	Pi	GF1	Swiss	GF	9	-12	NA	NA
2904	d0_2904	97.72727273	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	0	-25	NA	NA
2904	d1_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	1	-24	NA	NA
2904	d11_2904	88.63636364	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	11	-14	NA	NA
2904	d14_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	14	-11	NA	NA
2904	d16_2904	90.90909091	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	16	-9	NA	NA
2904	d18_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	18	-7	fecal	NA
2904	d20_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	20	-5	NA	NA
2904	d21_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	21	-4	NA	NA
2904	d22_2904	90.90909091	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	22	-3	fecal	0
2904	d23_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	23	-2	NA	NA
2904	d24_2904	90.90909091	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	24	-1	NA	NA
2904	d25_2904	100	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	25	0	fecal	0
2904	d26_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	26	1	fecal	9200000
2904	d27_2904	79.54545455	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	27	2	fecal	NA
2904	d28_2904	77.27272727	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	28	3	fecal	missed
2904	d29_2904	81.81818182	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	29	4	fecal	7700000
2904	d31_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	31	6	NA	NA
2904	d32_2904	100	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	32	7	fecal	0
2904	d34_2904	97.72727273	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	34	9	fecal	0
2904	d35_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	35	10	NA	NA
2904	d36_2904	96.81818182	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	36	11	fecal	0
2904	d37_2904	100	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	37	12	NA	NA
2904	d38_2904	77.27272727	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	38	13	cecal	218000000
2904	d39_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	39	14	NA	NA
2904	d4_2904	95.45454545	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	4	-21	fecal	0
2904	d40_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	40	15	NA	NA
2904	d41_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	41	16	NA	NA
2904	d42_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	42	17	NA	NA
2904	d43_2904	NA	1086	3	3C	12/25/17	3/12/18	F	yWT	mFMT1	mFMT1	CDI	25	mix	no	no	d21	none	none	Rc	GF2	BL6	GF	43	18	NA	NA
